CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,PCA1,PCA2,Cluster_GMM
C12841,1519.396916,1.0,0.0,0.0,0.0,1825.201472,0.0,0.0,0.0,0.333333,11,0,2000.0,412.126381,527.787946,0.0,12,1,-8.408895388596095,-0.115820898028268,1
C12842,1388.825312,1.0,974.42,901.92,72.5,1563.646228,1.0,1.0,0.4,0.6,25,33,1500.0,1071.874614,757.902835,0.0,10,4,0.6722533135208293,5.939885402664801,4
C12843,12.313357,0.636364,107.41,0.0,107.41,0.0,0.5,0.0,0.416667,0.0,0,6,2500.0,128.572704,91.316321,0.555556,12,2,1.4921075491965592,-6.069613752200038,2
C12844,300.140362,1.0,2366.36,555.0,1811.36,0.0,1.0,0.166667,1.0,0.0,0,23,4000.0,2324.527168,184.880812,0.666667,12,5,6.905169639370449,0.46974778757096125,5
C12845,267.88449,0.454545,129.0,129.0,0.0,2496.787814,0.083333,0.083333,0.0,0.25,3,1,12000.0,1974.293695,72.930255,0.090909,12,0,-3.4308432730987604,3.373702251226673,0
C12846,179.882212,1.0,828.0,0.0,828.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,649.951462,152.775223,0.3,12,2,3.3873266220106926,-4.149066939850143,2
C12847,49.901311,0.727273,790.65,538.01,252.64,0.0,0.75,0.333333,0.583333,0.0,0,17,4000.0,680.166806,145.25185,0.181818,12,5,5.506129554089641,-0.8264341806064177,5
C12848,468.138723,0.545455,0.0,0.0,0.0,1478.624512,0.0,0.0,0.0,0.083333,1,0,1500.0,3198.435463,260.253382,0.25,12,1,-7.834007871350969,-0.676037615614641,1
C12849,1197.052656,1.0,298.51,97.5,201.01,1362.13765,0.636364,0.090909,0.454545,0.090909,2,8,1700.0,2048.896136,486.579542,0.111111,11,4,-0.26764050728170385,3.8169076482136504,4
C12850,2632.469367,1.0,0.0,0.0,0.0,535.955512,0.0,0.0,0.0,0.25,4,0,3000.0,737.932369,736.750992,0.0,12,1,-7.691826796407115,-0.497108838487641,1
C12851,24.479088,1.0,90.0,0.0,90.0,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,128.865057,124.844559,0.0,12,2,1.235080478404515,-5.781155744564601,2
C12852,1391.33075,1.0,530.5,530.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1600.0,573.866182,482.499021,0.0,12,3,2.0091597204909393,0.4463954073877403,3
C12853,2748.868773,1.0,598.5,598.5,0.0,0.0,0.333333,0.333333,0.0,0.0,0,34,2000.0,518.300462,28483.25483,0.0,12,3,2.3583111612813354,1.7115782936265695,3
C12854,1525.273429,1.0,133.4,0.0,133.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,568.44997,758.082192,0.0,12,2,1.056399229543337,-3.480316155301116,2
C12855,149.345328,1.0,1424.4,1330.91,93.49,0.0,1.0,1.0,0.083333,0.0,0,17,5000.0,1214.676732,179.371816,0.75,12,5,5.636938821344041,0.49123449709858846,5
C12857,1364.390161,1.0,786.0,646.0,140.0,0.0,0.5,0.166667,0.416667,0.0,0,10,5000.0,599.435586,323.619258,0.0,12,5,4.801123949870748,0.699847871973919,5
C12858,2274.992396,1.0,1794.82,1618.72,176.1,2373.651556,1.0,1.0,0.416667,0.416667,5,30,7000.0,722.123971,505.65312,0.0,12,4,1.5520163341012507,6.5814107586367445,4
C12859,2611.487156,1.0,0.0,0.0,0.0,2527.237714,0.0,0.0,0.0,0.583333,16,0,6500.0,1155.285734,726.008517,0.0,12,1,-8.64444237497361,0.745958618930695,1
C12860,11930.78446,1.0,37.03,0.0,37.03,5171.710442,0.25,0.0,0.25,0.5,14,3,14000.0,3042.925661,2791.675875,0.0,12,1,-5.292237784145397,3.1555530508960885,4
C12861,95.843629,0.818182,1210.95,201.99,1008.96,0.0,0.75,0.25,0.666667,0.0,0,21,8000.0,1110.838265,127.360837,0.727273,12,5,5.990651197529363,-0.8927705210773595,5
C12862,2518.248504,1.0,1086.17,1013.17,73.0,487.263992,0.75,0.583333,0.25,0.25,7,17,3000.0,708.689089,1030.266046,0.0,12,4,1.3104644709327289,5.37280564387923,4
C12863,6380.474771,1.0,4381.33,2080.87,2300.46,0.0,0.666667,0.416667,0.5,0.0,0,45,11500.0,1297.408037,2129.183138,0.0,12,5,7.543900701426002,3.05717292418705,5
C12864,937.052256,1.0,2003.98,455.62,1548.36,0.0,1.0,0.166667,1.0,0.0,0,49,1200.0,1033.879447,725.200106,0.0,12,5,6.600282210807542,0.7901118505955669,5
C12865,1693.287862,1.0,90.0,90.0,0.0,432.820851,0.083333,0.083333,0.0,0.25,3,1,1800.0,350.714526,666.121142,0.0,12,0,-3.228110155505065,2.6400389808906706,0
C12866,111.902733,1.0,1554.86,1499.12,55.74,0.0,0.833333,0.833333,0.083333,0.0,0,25,4000.0,1411.67445,128.359788,0.272727,12,5,5.6249922115382365,0.46939989555555783,5
C12867,13.925681,0.272727,462.78,422.78,40.0,0.0,0.25,0.25,0.083333,0.0,0,17,2000.0,1047.090159,119.325453,1.0,12,3,4.432321403540099,-1.5640850387181917,5
C12868,3003.711667,1.0,349.45,0.0,349.45,0.0,0.636364,0.0,0.636364,0.0,0,7,2750.0,195.830629,26378.90782,0.0,11,2,1.8443188958687582,-2.561104999472807,2
C12869,13.75098,0.181818,214.38,214.38,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1458.242991,178.665615,0.0,12,3,1.5576731988979198,-2.168292122787374,3
C12871,176.478557,0.545455,600.0,600.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,690.478077,77.300437,0.0,12,3,2.2585563605386616,-0.6357727411066865,3
C12872,2124.720599,1.0,1006.01,686.01,320.0,0.0,0.25,0.166667,0.166667,0.0,0,10,5000.0,583.205075,579.876616,0.0,12,5,5.2309016342539145,1.0445811446805813,5
C12873,6043.926807,1.0,0.0,0.0,0.0,538.044813,0.0,0.0,0.0,0.583333,17,0,6500.0,1454.548208,3032.250188,0.0,12,1,-7.985309895308292,0.5103333329537811,1
C12874,801.513783,1.0,1697.02,1217.02,480.0,0.0,1.0,1.0,1.0,0.0,0,40,5500.0,959.353093,296.563549,0.0,12,5,6.423906041623857,1.2540731872455897,5
C12875,2791.652315,1.0,0.0,0.0,0.0,229.417213,0.0,0.0,0.0,0.272727,3,0,3000.0,548.068694,1298.976568,0.0,11,1,-7.260658975780968,-0.9616507048742875,1
C12876,1452.868602,1.0,93.34,0.0,93.34,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,361.630594,995.233726,0.0,12,2,0.6872589841271903,-3.6322163824415954,2
C12877,5311.500998,1.0,2339.79,2339.79,0.0,5930.115233,1.0,1.0,0.0,0.25,8,12,6500.0,6865.05666,1486.657279,0.0,12,0,-1.290069841689374,8.477246419329825,0
C12878,58.142915,0.4,0.0,0.0,0.0,151.730077,0.0,0.0,0.0,0.1,1,0,1200.0,79.965023,136.403124,0.0,10,1,-6.522747487555554,-3.777263806397685,1
C12879,1738.454303,1.0,0.0,0.0,0.0,187.666429,0.0,0.0,0.0,0.25,3,0,7000.0,500.128525,407.848117,0.0,12,1,-7.035336133395079,-1.401510196757652,1
C12880,115.376754,1.0,448.15,448.15,0.0,0.0,1.0,1.0,0.0,0.0,0,13,9000.0,423.564594,174.871144,0.0,12,3,2.507488814308968,-0.6313116792881157,3
C12881,1615.436077,1.0,2610.29,2406.97,203.32,884.570862,0.916667,0.666667,0.333333,0.25,3,39,3600.0,689.414058,383.565211,0.0,12,4,2.6313296981848895,6.031383534813758,4
C12883,111.789941,1.0,1157.94,943.94,214.0,0.0,1.0,1.0,0.583333,0.0,0,22,7000.0,1209.840603,179.358734,0.916667,12,5,5.869083044287654,0.16539448509310084,5
C12884,11.4334,0.090909,250.0,250.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,1445.844749,84.417079,0.0,12,3,1.7559217878793554,-2.223954517448181,3
C12885,169.019496,1.0,4769.98,1164.35,3605.63,0.0,1.0,0.583333,1.0,0.0,0,56,4500.0,3998.399141,178.551031,1.0,12,5,8.16390749586165,1.0364282616961553,5
C12886,1016.583226,1.0,120.0,0.0,120.0,0.0,0.5,0.0,0.5,0.0,0,9,1000.0,358.031022,853.500194,0.0,12,2,1.138417462100489,-3.72138106152655,2
C12887,111.729154,0.454545,824.1,824.1,0.0,344.286557,0.166667,0.166667,0.0,0.083333,2,9,6500.0,2961.848966,143.140487,1.0,12,0,-0.20012042329831337,3.6439805037522657,0
C12888,2486.194077,1.0,2869.17,1761.23,1107.94,0.0,0.833333,0.5,0.666667,0.0,0,41,5500.0,718.693733,596.134475,0.0,12,5,7.044696497938046,2.073473123405936,5
C12889,2728.076143,1.0,155.32,0.0,155.32,713.751955,0.333333,0.0,0.25,0.166667,2,4,4500.0,630.56085,945.633907,0.0,12,4,-2.4659021266613825,0.8458283693033781,4
C12890,467.220993,1.0,1110.17,640.17,470.0,814.088229,0.416667,0.083333,0.333333,0.25,3,6,4000.0,2514.118359,185.120378,0.25,12,4,1.8638478948080035,4.499334792829767,4
C12891,165.192464,1.0,206.32,0.0,206.32,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,271.234786,162.988745,0.0,12,2,1.982012035940067,-4.571763986170581,2
C12892,2414.43578,1.0,689.4,689.4,0.0,1156.608975,1.0,1.0,0.0,0.25,3,12,8500.0,1582.886402,610.758681,0.0,12,0,-1.3601714845156962,5.6607001370147945,0
C12893,2432.276042,1.0,7156.11,5921.26,1234.85,1543.726862,0.833333,0.833333,0.666667,0.166667,3,198,9500.0,1914.832296,621.422606,0.083333,12,4,4.396168474755806,7.794127161772858,4
C12894,1485.081634,1.0,48.22,48.22,0.0,106.224702,0.083333,0.083333,0.0,0.083333,1,1,1700.0,338.531014,542.822761,0.0,12,0,-2.9382061514022535,1.141372624121395,0
C12895,1723.637852,1.0,660.61,437.08,223.53,144.154129,0.75,0.416667,0.583333,0.083333,1,16,2000.0,396.20761,476.229722,0.0,12,4,2.08531394744951,3.3832695092503133,4
C12896,1738.802811,1.0,395.0,395.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6000.0,566.494736,457.010558,0.0,12,3,1.670689814203489,0.37885963791982213,3
C12897,1912.691045,0.666667,0.0,0.0,0.0,9553.955906,0.0,0.0,0.0,0.166667,1,0,10000.0,19998.38969,637.003067,0.5,6,1,-8.912340226353507,1.6968950959615405,1
C12898,302.142293,1.0,3612.24,3340.05,272.19,0.0,1.0,1.0,0.083333,0.0,0,35,10500.0,2866.24778,192.523653,1.0,12,5,7.091234074925163,1.846312464007589,5
C12899,185.725079,0.818182,456.05,0.0,456.05,0.0,0.416667,0.0,0.333333,0.0,0,8,3000.0,446.660021,160.229568,0.0,12,2,2.688543982572794,-4.271512444024936,2
C12900,2269.800656,0.714286,0.0,0.0,0.0,3359.844146,0.0,0.0,0.0,0.142857,3,0,3500.0,403.640958,967.007841,0.0,7,1,-8.647883993542486,0.36091669445233876,1
C12901,750.070967,1.0,311.2,311.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,1000.0,544.179931,181.243059,0.0,12,3,1.6706644057774307,-0.43085964021364553,3
C12902,2287.854278,0.909091,0.0,0.0,0.0,1176.120124,0.0,0.0,0.0,0.166667,7,0,6000.0,3532.758968,551.975557,0.0,12,1,-8.071623871873733,0.338923155210777,1
C12903,7.817753,0.272727,170.02,0.0,170.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,373.02841,73.301702,0.5,12,2,2.0237144187324976,-5.959033899312182,2
C12904,877.603886,1.0,7786.4,215.0,7571.4,0.0,1.0,0.083333,1.0,0.0,0,68,6500.0,7328.487542,2494.776569,0.916667,12,5,7.860797339949478,1.4380915600004052,5
C12905,11642.60156,1.0,15108.47,2370.0,12738.47,0.0,1.0,0.5,1.0,0.0,0,298,12000.0,16005.45204,11652.56511,0.0,12,5,9.410600762877545,4.677941033674378,5
C12906,2893.135916,1.0,0.0,0.0,0.0,1188.127404,0.0,0.0,0.0,0.166667,4,0,4000.0,877.652143,928.776392,0.0,12,1,-8.120769316513208,0.09478792762723387,1
C12907,1589.083369,1.0,0.0,0.0,0.0,1527.089071,0.0,0.0,0.0,0.428571,4,0,2000.0,287.350882,411.733393,0.0,7,1,-8.20724831544007,-0.4588650615864829,1
C12908,2540.711001,1.0,844.38,844.38,0.0,197.620055,0.5,0.5,0.0,0.083333,1,11,7000.0,576.312714,532.652119,0.0,12,0,-0.22404915087796162,4.442271417934204,0
C12909,1023.124791,1.0,1537.93,1093.67,444.26,247.04197,0.75,0.583333,0.583333,0.083333,1,25,9000.0,1070.149971,235.241959,0.0,12,4,3.1625541292382264,4.482129074156228,4
C12910,3937.87556,1.0,0.0,0.0,0.0,1767.100074,0.0,0.0,0.0,0.25,3,0,12000.0,2108.79056,1046.614165,0.0,12,1,-8.289875804584067,0.7349471237774647,1
C12911,1079.008102,1.0,0.0,0.0,0.0,1259.571764,0.0,0.0,0.0,0.545455,9,0,1200.0,1379.635287,271.364415,0.090909,11,1,-8.090275537895849,-0.37009568704969986,1
C12912,2545.614986,1.0,0.0,0.0,0.0,1353.803704,0.0,0.0,0.0,0.333333,8,0,3000.0,716.417015,947.744413,0.0,12,1,-8.269381449879234,0.14142195109006295,1
C12913,1659.414215,1.0,324.0,324.0,0.0,2039.735576,0.166667,0.166667,0.0,0.25,7,3,4000.0,510.211233,542.325234,0.0,12,0,-2.7623521876371546,4.841160628013329,0
C12914,4484.839808,1.0,591.3,0.0,591.3,1402.722044,0.75,0.0,0.75,0.083333,1,23,6500.0,1476.731171,1233.335517,0.0,12,4,-1.1062384710494153,2.0715323223731144,4
C12915,335.360271,1.0,3237.47,3237.47,0.0,0.0,0.75,0.75,0.0,0.0,0,19,2000.0,3137.11501,124.831219,0.571429,12,3,4.349204023768882,1.682770242495815,3
C12916,8214.860286,1.0,5213.41,2396.6,2816.81,0.0,1.0,0.833333,0.916667,0.0,0,79,15000.0,2137.637765,2046.519248,0.0,12,5,7.93150280579942,3.474258379513998,5
C12917,745.72702,0.727273,137.7,35.0,102.7,0.0,0.166667,0.083333,0.166667,0.0,0,3,2000.0,2443.972329,3239.395001,0.0,12,5,2.3452175688852526,-1.0958912428612049,5
C12918,302.091029,0.818182,0.0,0.0,0.0,3688.086261,0.0,0.0,0.0,0.166667,8,0,2000.0,4032.526313,87.872257,0.1,12,1,-8.405041471432208,-0.1935627728676561,1
C12919,438.550144,1.0,3647.61,3403.79,243.82,0.0,1.0,1.0,0.916667,0.0,0,65,7500.0,3130.109064,172.078686,0.25,12,5,7.175164993950082,2.0473625147337273,5
C12920,646.745968,0.818182,0.0,0.0,0.0,889.412824,0.0,0.0,0.0,0.333333,6,0,1350.0,789.132988,184.544674,0.0,12,1,-7.8031260985897735,-1.015352460911167,1
C12921,9266.08054,1.0,100.0,0.0,100.0,4383.296268,0.333333,0.0,0.25,0.166667,3,4,17500.0,2444.123547,2603.406476,0.0,12,4,-3.993259138659722,2.930117220728537,4
C12922,2735.480264,0.636364,100.0,0.0,100.0,6964.780053,0.333333,0.0,0.25,0.5,11,4,9000.0,1129.128267,1362.581887,0.0,12,4,-4.267414420225433,2.523704159452617,4
C12923,160.530303,0.363636,299.38,299.38,0.0,836.768709,0.166667,0.166667,0.0,0.083333,4,5,1200.0,41.244164,89.772488,0.0,12,0,-1.983014607323174,2.301208252487214,0
C12924,2.386716,0.454545,115.0,0.0,115.0,0.0,1.0,0.0,0.916667,0.0,0,12,8500.0,99.456136,21.497533,0.0,12,2,1.9460927503805996,-6.724280957204111,2
C12925,199.753857,1.0,1569.23,940.51,628.72,0.0,1.0,0.666667,0.833333,0.0,0,42,7500.0,1480.652512,187.544352,0.916667,12,5,6.601844641131384,0.5628048401014532,5
C12926,1647.990537,1.0,127.46,127.46,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,414.257207,486.378735,0.0,12,3,0.6146525049280394,-0.6646945095729357,3
C12927,1362.551313,1.0,0.0,0.0,0.0,73.99384,0.0,0.0,0.0,0.090909,1,0,1500.0,312.512407,357.297959,0.0,11,1,-6.467227067170036,-2.4071738774283737,1
C12928,2221.252825,0.545455,0.0,0.0,0.0,6448.247202,0.0,0.0,0.0,0.333333,12,0,7000.0,397.799248,477.915036,0.0,12,1,-9.098703599527651,0.8525648333842994,1
C12929,101.138672,1.0,1411.82,546.02,865.8,0.0,1.0,1.0,0.833333,0.0,0,42,3500.0,1357.403057,176.899874,0.75,12,5,6.536073629625127,-0.15024609603334405,5
C12930,19.411374,1.0,229.92,0.0,229.92,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,254.145406,142.377232,0.5,12,2,2.352275861908276,-5.464904156025725,2
C12931,189.11961,1.0,429.88,0.0,429.88,0.0,1.0,0.0,1.0,0.0,0,19,10000.0,723.776734,203.340471,0.0,12,2,2.8731064286521377,-3.9321059523368938,2
C12932,67.86054,0.363636,295.64,189.0,106.64,0.0,0.666667,0.083333,0.666667,0.0,0,9,3000.0,374.782336,68.395337,0.0,12,5,4.034746207601603,-1.8695859459317248,5
C12933,1338.317684,0.909091,0.0,0.0,0.0,1961.77281,0.0,0.0,0.0,0.083333,1,0,2000.0,2313.97005,398.031823,0.111111,12,1,-8.120117031715221,-0.06247198562096301,1
C12934,5099.850196,1.0,805.45,695.9,109.55,587.441992,0.833333,0.416667,0.666667,0.25,4,22,5000.0,1922.297415,3777.37996,0.0,12,4,1.1221866036242796,5.911630393495249,4
C12935,68.222735,0.909091,537.68,0.0,537.68,0.0,0.916667,0.0,0.916667,0.0,0,22,3000.0,577.379225,182.870068,0.454545,12,2,3.204937566504478,-4.46963488382835,2
C12936,4028.756012,1.0,361.07,104.38,256.69,0.0,1.0,0.166667,1.0,0.0,0,18,4300.0,1279.931508,1537.985,0.0,12,5,3.941436937419847,0.37337875951048716,5
C12937,9.730297,0.636364,99.24,0.0,99.24,0.0,0.583333,0.0,0.583333,0.0,0,8,1000.0,195.347822,104.212617,0.142857,12,2,1.4899222237172527,-6.111653502135889,2
C12938,224.915345,0.545455,2330.0,0.0,2330.0,0.0,0.5,0.0,0.416667,0.0,0,6,7500.0,3795.415177,194.174903,1.0,12,2,4.293547792326745,-3.2850158228127437,2
C12939,1378.911019,1.0,0.0,0.0,0.0,454.311051,0.0,0.0,0.0,0.416667,5,0,1500.0,782.706659,424.424148,0.0,12,1,-7.547405814012498,-0.9636511423461105,1
C12941,2017.948347,1.0,1137.55,1137.55,0.0,145.93864,0.333333,0.333333,0.0,0.166667,2,14,2500.0,2416.247973,667.805708,0.0,12,0,0.24090349532318678,4.77291451196702,0
C12943,409.194212,0.545455,1213.23,1213.23,0.0,1751.419465,0.25,0.25,0.0,0.416667,8,9,6000.0,5997.800728,178.416838,0.0,12,0,-0.9796105154671801,5.782150755442201,0
C12944,3130.53708,1.0,428.16,428.16,0.0,688.362421,0.333333,0.333333,0.0,0.25,3,7,4300.0,734.931543,688.847827,0.0,12,0,-1.735055073591857,4.8050331389028,0
C12945,1143.409012,1.0,0.0,0.0,0.0,47.241537,0.0,0.0,0.0,0.083333,1,0,1200.0,283.066151,353.608086,0.0,12,1,-6.222591334934334,-2.7732879173989815,1
C12946,4215.771256,1.0,0.0,0.0,0.0,7870.352952,0.0,0.0,0.0,0.416667,16,0,7500.0,5197.380969,1561.708701,0.083333,12,1,-9.274764961996503,2.066687086968633,1
C12947,54.952957,0.636364,470.12,0.0,470.12,0.0,0.333333,0.0,0.333333,0.0,0,4,10000.0,1042.208975,178.107513,0.666667,12,2,2.7550953190338774,-4.4987135431606635,2
C12948,1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0,6,2000.0,559.336578,467.519551,0.0,12,5,4.521905634498651,0.3601502879165768,5
C12949,2589.500085,1.0,0.0,0.0,0.0,2529.709392,0.0,0.0,0.0,0.166667,4,0,5000.0,1647.938923,687.719999,0.0,12,1,-8.467709531089726,0.5935875130395836,1
C12950,798.070226,1.0,660.02,530.19,129.83,189.780271,0.333333,0.333333,0.25,0.083333,2,16,2050.0,1238.467693,328.249203,0.0,12,4,1.8365611708936695,3.6107219569216777,4
C12951,6877.333016,1.0,0.0,0.0,0.0,3801.1506,0.0,0.0,0.0,0.25,3,0,9000.0,1370.858877,1757.148202,0.0,12,1,-8.797961436836907,1.3547972458161883,1
C12952,234.544023,1.0,2453.46,408.97,2044.49,0.0,1.0,0.333333,1.0,0.0,0,54,6500.0,2869.929774,199.539528,0.75,12,5,7.095463822277846,0.3914270481173343,5
C12953,4420.693904,1.0,0.0,0.0,0.0,3202.933702,0.0,0.0,0.0,1.0,32,0,4600.0,2831.140832,2544.866539,0.0,12,1,-8.953496531852837,1.584874079070909,1
C12954,5757.919072,1.0,5544.45,3169.2,2375.25,2722.524205,1.0,0.75,1.0,0.416667,8,59,7000.0,2370.147958,2411.305205,0.0,12,4,3.4730540599003117,8.288706891207676,4
C12955,2341.625484,1.0,2153.83,1260.08,893.75,0.0,0.916667,0.083333,0.916667,0.0,0,13,7500.0,774.4989,688.1366,0.0,12,5,6.4169625044514955,1.7433978472138243,5
C12956,1022.687467,1.0,409.92,0.0,409.92,177.186666,1.0,0.0,1.0,0.25,6,12,1000.0,774.611541,940.657454,0.0,12,4,-0.5623186254012023,-0.0019501531003189854,4
C12957,1497.869891,1.0,806.64,681.69,124.95,0.0,0.833333,0.75,0.416667,0.0,0,26,1700.0,826.296904,857.418392,0.0,12,5,4.946770599402301,1.0159458129194103,5
C12958,115.340163,1.0,54.67,0.0,54.67,727.568806,0.166667,0.0,0.166667,0.166667,2,2,1200.0,410.867044,115.03558,0.0,12,1,-3.219121463072691,-1.2591401438885779,4
C12959,1175.749847,1.0,848.26,115.0,733.26,1032.462268,0.916667,0.083333,0.833333,0.083333,2,12,1200.0,2117.531771,838.137478,0.083333,12,4,1.1399424331310755,4.0608883309609425,4
C12960,512.058666,0.818182,921.2,664.73,256.47,0.0,0.416667,0.166667,0.25,0.0,0,7,5500.0,1851.553319,786.58816,0.0,12,5,5.180050429017582,0.7254893393792177,5
C12961,40.645069,1.0,636.83,636.83,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,7500.0,670.205252,182.978696,0.416667,12,3,2.834535321941498,-0.7261475077988546,3
C12962,12323.84536,1.0,989.32,989.32,0.0,0.0,0.090909,0.090909,0.0,0.0,0,2,18000.0,9542.247486,2540.084696,0.0,11,3,2.336406695180531,2.9467795462087967,3
C12963,967.177679,1.0,208.4,0.0,208.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,431.402414,846.724721,0.0,12,2,1.5132201564699015,-3.6565150846127565,2
C12964,97.453056,0.818182,334.73,334.73,0.0,19.551802,0.083333,0.083333,0.0,0.083333,1,1,2500.0,234.271939,117.297542,0.25,12,3,0.05004467106822652,0.34404524639130685,0
C12965,346.782576,1.0,961.12,961.12,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,7000.0,409.11342,373.884808,0.0,12,3,2.7814359956402077,0.40248160858216586,3
C12966,32.228288,0.636364,73.45,73.45,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,25.162565,163.322311,0.0,12,3,0.4835753346680707,-3.4967205914167963,3
C12967,39.642014,1.0,0.0,0.0,0.0,45.175571,0.0,0.0,0.0,0.083333,1,0,5000.0,0.0,864.2065423050828,0.0,12,1,-6.0679200929126775,-5.1776200487036625,1
C12968,1902.444082,1.0,0.0,0.0,0.0,2272.984507,0.0,0.0,0.0,0.083333,3,0,2500.0,2751.373324,650.087006,0.083333,12,1,-8.339899137230823,0.4148114213152443,1
C12969,600.777518,1.0,760.38,269.53,490.85,0.0,1.0,0.166667,1.0,0.0,0,35,4500.0,829.712416,186.053091,0.0,12,5,5.426374162468111,-0.0768533602644812,5
C12970,2864.644318,0.9,135.0,70.0,65.0,4345.320169,0.5,0.2,0.4,0.5,10,7,7000.0,1626.504396,656.858685,0.0,10,4,-2.219888889614319,4.809310805284289,4
C12971,4994.957253,1.0,0.0,0.0,0.0,2539.708186,0.0,0.0,0.0,0.416667,7,0,6400.0,1107.988488,1242.754558,0.0,12,1,-8.641500144473232,0.969755157815424,1
C12972,5392.29598,1.0,0.0,0.0,0.0,4020.9308,0.0,0.0,0.0,0.25,5,0,8000.0,8237.315179,1167.409427,0.090909,12,1,-8.774644881191321,1.6848933021210541,1
C12973,1841.606048,1.0,0.0,0.0,0.0,2592.516363,0.0,0.0,0.0,0.625,10,0,2500.0,372.508487,427.337579,0.0,8,1,-8.596354285224965,0.11343318063242691,1
C12974,2809.125422,1.0,65.5,65.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,534.051634,1900.025531,0.0,12,3,-0.20151166849959257,-0.7496404552786995,3
C12975,1305.724538,1.0,509.88,0.0,509.88,93.018864,1.0,0.0,1.0,0.083333,1,24,1200.0,913.23046,1929.692587,0.0,12,4,0.25588911203375186,-0.17967235606401566,4
C12976,258.148852,1.0,433.2,0.0,433.2,0.0,1.0,0.0,1.0,0.0,0,24,6000.0,229.824503,162.312596,0.0,12,2,2.8633828649521202,-4.130696074650681,2
C12977,162.722336,1.0,222.7,94.7,128.0,0.0,0.5,0.166667,0.333333,0.0,0,8,4250.0,367.719858,166.661302,0.0,12,5,3.536404279665329,-1.8104782766051866,5
C12978,4007.610043,1.0,83.0,83.0,0.0,9003.084705,0.083333,0.083333,0.0,0.25,12,1,10000.0,1308.070478,1221.251121,0.0,12,0,-5.101376363438558,5.389243538305186,0
C12979,11.759081,0.181818,100.94,0.0,100.94,0.0,0.166667,0.0,0.166667,0.0,0,2,6000.0,567.062237,134.693402,0.666667,12,2,1.2683139156063152,-5.705995854346326,2
C12980,1384.008582,1.0,0.0,0.0,0.0,102.319161,0.0,0.0,0.0,0.166667,1,0,1500.0,183.35091,212.446542,0.0,6,1,-6.633488303526664,-2.427363732854227,1
C12981,6980.228444,1.0,4400.0,4000.0,400.0,913.382295,0.333333,0.083333,0.333333,0.083333,1,5,10000.0,1530.593874,1596.221236,0.0,12,4,2.8360166455653975,7.240688453945507,4
C12982,2964.124423,1.0,118.05,0.0,118.05,157.301178,0.083333,0.0,0.083333,0.25,4,2,3000.0,359.886515,17563.48542,0.0,12,4,-2.3185286278944552,0.3159983969261315,4
C12983,78.287038,1.0,1045.76,63.2,982.56,0.0,1.0,0.083333,1.0,0.0,0,25,7000.0,944.999337,133.973858,0.4,12,5,5.509619476502115,-1.7000761767557666,5
C12984,1307.937701,1.0,1280.58,237.4,1043.18,0.0,0.833333,0.083333,0.833333,0.0,0,28,1800.0,544.411381,337.179545,0.0,12,5,5.788014795772609,0.16059982606326706,5
C12985,27.93791,0.727273,205.92,0.0,205.92,0.0,0.666667,0.0,0.666667,0.0,0,24,1200.0,327.268542,110.286711,0.181818,12,2,2.3562296695896983,-5.311300011853022,2
C12986,77.305919,0.727273,171.06,0.0,171.06,0.0,0.5,0.0,0.5,0.0,0,6,1500.0,329.587528,148.763367,0.0,12,2,1.7542738248971608,-4.998838466087217,2
C12987,807.091888,1.0,1272.53,356.64,915.89,0.0,1.0,0.5,1.0,0.0,0,66,6000.0,2274.388713,227.352478,0.25,12,5,6.2386004954295515,0.6686317780780868,5
